name,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,torque_unit,torque_rpm,cars_age
Lexus,5150000,20000,Petrol,Dealer,Automatic,First Owner,22.37,2487.0,214.56,5.0,202.0,3600.0,3
Jaguar,3200000,45000,Diesel,Dealer,Automatic,First Owner,19.33,1999.0,177.0,5.0,430.0,1750.0,5
Tata,503000,110000,Diesel,Individual,Manual,First Owner,14.1,2179.0,147.94,7.0,320.0,1500.0,7
Volvo,3800000,20000,Diesel,Individual,Automatic,First Owner,18.0,1969.0,190.0,5.0,400.0,,3
Toyota,2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,19.16,2494.0,157.7,5.0,213.0,4500.0,6
Maruti,225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,21.79,998.0,67.05,5.0,90.0,3500.0,9
Maruti,740000,38817,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,190.0,2000.0,4
Honda,550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,18.2,1199.0,88.7,5.0,110.0,4800.0,6
Toyota,750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,12.99,2494.0,100.6,7.0,200.0,1200.0,9
Maruti,650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,113.0,4200.0,3
Toyota,625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,16.78,1496.0,88.73,5.0,132.0,3000.0,5
Maruti,600000,69779,Petrol,Dealer,Automatic,First Owner,22.0,1197.0,81.8,5.0,113.0,4200.0,4
Hyundai,450000,56290,Diesel,Dealer,Manual,First Owner,24.0,1186.0,73.97,5.0,190.24,1750.0,5
BMW,5400000,7500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,400.0,1750.0,3
BMW,5500000,8500,Diesel,Dealer,Automatic,First Owner,16.78,1995.0,190.0,5.0,400.0,1750.0,3
Honda,779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,19.0,1199.0,88.76,5.0,110.0,4800.0,3
Skoda,645000,11000,Petrol,Dealer,Automatic,First Owner,14.3,1598.0,103.5,5.0,153.0,3800.0,6
Volvo,2475000,2000,Diesel,Dealer,Automatic,First Owner,16.8,1984.0,150.0,5.0,350.0,1500.0,4
Toyota,270000,167000,Petrol,Individual,Manual,First Owner,,,,,,,11
Toyota,270000,167000,Petrol,Individual,Manual,First Owner,,,,,,,11
Maruti,300000,10000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,90.0,3500.0,8
Chevrolet,355000,68000,Diesel,Individual,Manual,First Owner,22.1,1248.0,76.9,5.0,205.0,1750.0,9
Maruti,180000,35000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,69.0,3500.0,7
Tata,280000,70000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0,140.0,1800.0,9
Tata,250000,70000,Diesel,Individual,Manual,First Owner,19.0,1248.0,90.0,5.0,200.0,1750.0,11
Tata,125000,50000,Petrol,Individual,Manual,First Owner,15.3,1193.0,65.3,5.0,102.0,2600.0,15
Maruti,150000,80000,Diesel,Individual,Manual,First Owner,,,,,,,16
Hyundai,95000,60898,Petrol,Individual,Manual,First Owner,,,,,,,16
Maruti,810000,29700,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,200.0,1750.0,4
Hyundai,671000,20000,Petrol,Individual,Automatic,First Owner,18.6,1368.0,98.63,5.0,132.3,4000.0,4
Maruti,295000,20000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,69.0,3500.0,4
Maruti,850000,40000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,200.0,1750.0,5
Maruti,409999,90000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,190.0,2000.0,9
Maruti,600000,90000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,130.0,4000.0,7
Mahindra,600000,80000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,195.0,1400.0,7
Maruti,220000,60000,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,90.0,3500.0,10
Maruti,550000,56000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,190.0,2000.0,9
Mahindra,650000,50000,Diesel,Individual,Manual,First Owner,14.0,2523.0,75.0,8.0,200.0,1400.0,8
Mahindra,655000,50000,Diesel,Individual,Manual,Second Owner,14.0,2523.0,75.0,9.0,200.0,1400.0,8
Tata,130000,74000,Diesel,Individual,Manual,First Owner,13.7,1948.0,68.0,7.0,115.0,2500.0,16
Renault,400000,123000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,248.0,2250.0,8
Maruti,250000,60000,Petrol,Individual,Manual,Third Owner,,,,,,,15
Maruti,155000,54000,Petrol,Individual,Manual,First Owner,19.7,796.0,46.3,5.0,62.0,3000.0,13
Tata,250000,50000,Petrol,Individual,Manual,First Owner,15.64,1193.0,64.1,5.0,100.0,2700.0,9
Hyundai,400000,80000,Petrol,Individual,Manual,Second Owner,18.9,1197.0,82.0,5.0,114.0,4000.0,8
Datsun,500000,10000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,5.0,104.0,4000.0,3
Hyundai,565000,10000,Petrol,Individual,Automatic,First Owner,20.3,1086.0,68.0,5.0,99.0,4500.0,4
Ford,900000,40000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,205.0,1750.0,4
Mahindra,650000,120000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,7.0,195.0,1400.0,5
Mahindra,600000,45000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,7.0,195.0,1400.0,9
Maruti,800000,35000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,190.0,2000.0,4
Hyundai,575000,60000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,219.7,1500.0,7
Ford,550000,40000,Petrol,Individual,Automatic,First Owner,17.01,1499.0,110.4,5.0,136.0,4250.0,6
Maruti,190000,80000,Petrol,Individual,Manual,Third Owner,15.5,1586.0,103.3,5.0,145.0,4100.0,11
Ford,750000,37000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,205.0,1750.0,5
Maruti,625000,22000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,5.0,115.0,4000.0,4
Hyundai,799000,60000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,5.0,219.7,1500.0,4
Maruti,300000,57000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,90.0,3500.0,9
Maruti,850000,27000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,5.0,130.0,4000.0,5
Chevrolet,130000,70000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,5.0,90.3,4200.0,10
Maruti,229999,40000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,90.0,3500.0,11
Maruti,400000,60000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,90.0,3500.0,7
Mahindra,900000,35000,Diesel,Individual,Manual,First Owner,16.55,2498.0,105.0,6.0,247.0,1800.0,4
Mahindra,800000,70000,Diesel,Individual,Manual,First Owner,15.4,1997.0,120.0,7.0,280.0,1800.0,7
Hyundai,250999,43000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,74.5,4000.0,7
Tata,250000,110000,Petrol,Individual,Manual,Second Owner,15.0,1368.0,90.0,5.0,116.0,4750.0,11
Fiat,100000,100000,Petrol,Individual,Manual,Second Owner,15.7,1172.0,67.0,5.0,96.0,2500.0,13
Maruti,450000,64000,Petrol,Individual,Manual,First Owner,20.4,1197.0,81.8,5.0,113.0,4200.0,6
Renault,575000,96000,Diesel,Individual,Manual,First Owner,19.87,1461.0,83.8,5.0,200.0,1750.0,5
Renault,400000,96000,Diesel,Individual,Manual,First Owner,20.46,1461.0,83.8,5.0,200.0,1900.0,9
Maruti,480000,7600,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,90.0,3500.0,3
Maruti,490000,7000,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,90.0,3500.0,3
Tata,150000,120000,Diesel,Individual,Manual,Second Owner,17.0,1405.0,70.0,5.0,132.3,2500.0,15
Tata,600000,50000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,190.0,1750.0,5
Hyundai,500000,50000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,5.0,180.4,1750.0,7
Tata,425000,80000,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,5.0,200.0,1750.0,7
Hyundai,108000,200000,Diesel,Individual,Manual,Second Owner,13.1,1493.0,82.0,5.0,187.0,2500.0,19
Toyota,1030000,190000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,7.0,200.0,1400.0,7
Maruti,360000,34000,Petrol,Individual,Manual,First Owner,20.51,998.0,67.04,5.0,90.0,3500.0,7
Volkswagen,290000,80000,Petrol,Individual,Manual,Second Owner,16.47,1198.0,73.9,5.0,110.0,3750.0,10
Maruti,400000,72000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,190.0,2000.0,11
Maruti,70000,20000,Diesel,Individual,Manual,First Owner,15.9,1527.0,57.0,5.0,96.0,2500.0,19
Tata,320000,70000,Diesel,Individual,Manual,Second Owner,15.3,2956.0,83.8,7.0,250.0,1000.0,10
Ford,975000,30000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,5.0,205.0,1750.0,3
Honda,1227000,5000,Petrol,Individual,Automatic,First Owner,18.0,1497.0,117.6,5.0,145.0,4600.0,3
Hyundai,755000,29340,Diesel,Individual,Manual,First Owner,22.32,1582.0,126.32,5.0,259.8,1900.0,8
Ford,215000,120000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,160.0,2000.0,11
Toyota,735000,200000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,199.92,1400.0,11
Hyundai,190000,70000,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,5.0,99.04,4500.0,15
Toyota,1365000,80800,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,8.0,200.0,1400.0,8
Honda,675000,24265,Petrol,Dealer,Manual,First Owner,18.7,1199.0,88.7,5.0,110.0,4800.0,4
Maruti,438999,81000,Diesel,Dealer,Manual,First Owner,23.4,1248.0,74.0,5.0,190.0,2000.0,8
Renault,550000,240000,Diesel,Individual,Manual,First Owner,19.98,1461.0,108.5,7.0,245.0,1750.0,7
Maruti,409999,35000,Petrol,Individual,Manual,First Owner,19.1,1197.0,85.8,5.0,114.0,4000.0,9
Renault,350000,15000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,5.0,72.0,4386.0,3
Chevrolet,135000,49000,Diesel,Individual,Manual,Third Owner,25.44,936.0,57.6,5.0,150.0,1750.0,10
Toyota,1490000,56900,Diesel,Individual,Manual,Second Owner,13.68,2393.0,147.8,8.0,343.0,1400.0,6
Maruti,520000,70000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,5.0,190.0,2000.0,8
Maruti,315000,180000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,5.0,190.0,2000.0,12
Maruti,235000,50000,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,90.0,3500.0,12
Hyundai,80500,50000,Petrol,Individual,Manual,Third Owner,13.2,1495.0,94.0,5.0,122.50000000000001,3500.0,17
Maruti,375000,88200,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,190.0,2000.0,9
Maruti,189000,93000,Petrol,Individual,Manual,Second Owner,16.1,1197.0,85.0,5.0,113.0,4500.0,16
Honda,550000,120000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,200.0,1750.0,5
Ford,260000,110000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,5.0,159.74,2000.0,11
Maruti,650000,50000,Diesel,Individual,Automatic,Second Owner,26.59,1248.0,74.0,5.0,190.0,2000.0,6
Maruti,480000,80000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,190.0,2000.0,9
Hyundai,700000,40000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,219.7,1500.0,6
Maruti,650000,110000,Diesel,Individual,Manual,Third Owner,20.77,1248.0,88.76,7.0,200.0,1750.0,7
Hyundai,1300000,48000,Diesel,Individual,Manual,Second Owner,19.67,1582.0,126.2,5.0,259.9,1900.0,7
Volkswagen,1350000,97000,Diesel,Individual,Automatic,First Owner,16.96,1968.0,138.03,5.0,320.0,1750.0,6
Volkswagen,1000000,60000,Diesel,Individual,Automatic,First Owner,22.15,1498.0,108.6,5.0,250.0,1500.0,6
Mercedes-Benz,1700000,110000,Diesel,Individual,Automatic,Third Owner,0.0,2987.0,165.0,5.0,510.0,1600.0,11
Toyota,1080000,12800,Petrol,Individual,Automatic,First Owner,17.8,1496.0,105.5,5.0,140.0,4200.0,4
Hyundai,170000,40000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,74.5,4000.0,10
Maruti,610000,49000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,190.0,2000.0,5
Maruti,350000,25000,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,5.0,114.0,4000.0,8
Maruti,260000,65000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,5.0,69.0,3500.0,6
Fiat,700000,20000,Diesel,Individual,Manual,First Owner,20.4,1248.0,91.7,5.0,209.0,2000.0,7
Volkswagen,678000,17000,Petrol,Individual,Manual,First Owner,18.78,999.0,75.0,5.0,95.0,3000.0,4
Maruti,800000,15000,Diesel,Individual,Manual,First Owner,23.65,1248.0,88.5,5.0,200.0,1750.0,7
Toyota,400000,120000,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.04,5.0,170.0,1800.0,8
Hyundai,300000,49000,Petrol,Individual,Manual,First Owner,18.5,1197.0,80.0,5.0,111.72000000000001,4000.0,12
Hyundai,520000,29000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,5.0,114.7,4000.0,6
Nissan,850000,55000,Diesel,Individual,Automatic,First Owner,19.61,1461.0,108.5,5.0,248.0,2250.0,5
Maruti,300000,40000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,90.0,3500.0,7
Honda,350000,120000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,118.0,5.0,146.0,4800.0,12
Maruti,70000,100000,LPG,Individual,Manual,Fourth & Above Owner,,,,,,,23
Maruti,892000,10000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,3
Fiat,285000,70000,Diesel,Individual,Manual,Second Owner,20.3,1248.0,92.0,5.0,209.0,2000.0,10
Hyundai,300000,60000,LPG,Individual,Manual,First Owner,19.2,1086.0,68.05,5.0,99.04,4500.0,10
Maruti,620000,90000,Diesel,Individual,Manual,First Owner,28.09,1248.0,88.5,5.0,200.0,1750.0,6
Maruti,750000,90000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,5
Maruti,270000,35000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,69.0,3500.0,6
Maruti,560000,90000,Diesel,Individual,Manual,First Owner,20.77,1248.0,88.8,7.0,200.0,1750.0,8
Hyundai,300000,40000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,96.1,3000.0,10
Hyundai,300000,40000,Petrol,Individual,Manual,Second Owner,17.92,1086.0,62.1,5.0,96.1,3000.0,10
Hyundai,570000,20000,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,113.75,4000.0,4
Tata,220000,80000,Diesel,Individual,Manual,First Owner,23.03,1396.0,69.0,5.0,140.0,1800.0,11
Maruti,260000,99000,Petrol,Individual,Manual,Second Owner,15.5,1586.0,103.3,5.0,145.0,4100.0,10
Maruti,600000,7500,Petrol,Individual,Automatic,First Owner,21.21,1197.0,81.8,5.0,113.0,4200.0,3
Tata,80000,60000,Petrol,Individual,Manual,First Owner,23.9,624.0,37.48,4.0,51.0,4000.0,7
Hyundai,300000,40800,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,74.5,4000.0,6
Tata,300000,70000,Petrol,Individual,Manual,First Owner,17.57,1193.0,88.7,5.0,140.0,1500.0,7
Mahindra,400000,100000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,5.0,115.0,3500.0,6
Maruti,550000,8588,Petrol,Individual,Manual,First Owner,22.0,1197.0,81.8,5.0,113.0,4200.0,6
Honda,1200000,40000,Diesel,Individual,Manual,First Owner,25.6,1498.0,97.9,5.0,200.0,1750.0,3
Ford,500000,60000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,215.0,1750.0,7
Maruti,93000,80000,Petrol,Individual,Manual,Third Owner,15.9,1298.0,85.0,5.0,110.0,4500.0,17
Honda,500000,110000,Diesel,Individual,Manual,First Owner,26.0,1498.0,98.6,5.0,200.0,1750.0,8
Toyota,670000,150000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,5.0,170.0,1800.0,4
Toyota,750000,120000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,199.92,1400.0,10
Maruti,370000,30000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,90.0,3500.0,5
Maruti,100000,70000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,59.0,2500.0,10
Hyundai,425000,50000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,5.0,99.04,4500.0,6
Toyota,370000,305000,Diesel,Individual,Manual,Fourth & Above Owner,12.8,2494.0,102.0,8.0,199.92,1400.0,16
Toyota,400000,158500,Diesel,Individual,Manual,Third Owner,,,,,,,10
Tata,229999,212000,Diesel,Individual,Manual,Third Owner,11.57,2179.0,138.1,7.0,320.0,1700.0,13
Maruti,850000,35000,Diesel,Individual,Manual,First Owner,24.52,1248.0,88.5,7.0,200.0,1750.0,6
Mahindra,750000,22000,Diesel,Individual,Manual,First Owner,21.03,1461.0,65.0,5.0,160.0,2000.0,4
Tata,235000,50000,Diesel,Individual,Manual,First Owner,10.71,1948.0,90.0,14.0,190.0,2000.0,12
Honda,700000,70000,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5.0,200.0,1750.0,5
Hyundai,480000,56000,Diesel,Individual,Manual,First Owner,24.0,1120.0,70.0,5.0,160.0,1500.0,6
Tata,475000,50000,Diesel,Individual,Manual,First Owner,22.95,1248.0,74.0,5.0,190.0,1750.0,6
Skoda,610000,120000,Diesel,Individual,Manual,First Owner,21.14,1498.0,103.52,5.0,250.0,1500.0,7
Toyota,650000,120000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,8.0,199.92,1400.0,11
Honda,800000,70000,Diesel,Individual,Manual,First Owner,25.5,1498.0,98.6,5.0,200.0,1750.0,5
Tata,520000,120000,Diesel,Individual,Manual,First Owner,11.57,2179.0,138.1,7.0,320.0,1700.0,7
Tata,160000,90000,Diesel,Individual,Manual,First Owner,25.0,1396.0,69.0,5.0,140.0,1800.0,8
Maruti,1000000,70000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,5.0,200.0,1750.0,4
Maruti,700000,120000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,7.0,200.0,1750.0,7
Honda,590000,70000,Diesel,Individual,Manual,Second Owner,25.8,1498.0,98.6,5.0,200.0,1750.0,5
Maruti,140000,80000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,5.0,90.0,3500.0,20
Mahindra,725000,100000,Diesel,Individual,Manual,Second Owner,18.49,1493.0,100.0,7.0,240.0,1600.0,5
Toyota,1680000,157000,Diesel,Individual,Manual,First Owner,13.68,2393.0,147.8,7.0,343.0,1400.0,5
Maruti,550000,50000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,190.0,2000.0,7
Maruti,240000,90000,Diesel,Individual,Manual,Second Owner,23.2,1248.0,73.94,5.0,190.0,2000.0,10
Chevrolet,667000,65000,Diesel,Individual,Manual,First Owner,14.6,2231.0,184.0,7.0,424.0,2000.0,9
Honda,670000,50000,Diesel,Individual,Manual,First Owner,27.3,1498.0,98.6,5.0,200.0,1750.0,5
Maruti,550000,110000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,190.0,2000.0,7
Maruti,400000,30000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,5.0,90.0,3500.0,7
Hyundai,545000,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,5.0,259.8,1900.0,8
Maruti,599000,70000,Petrol,Individual,Manual,First Owner,16.02,1373.0,93.7,7.0,130.0,4000.0,7
Hyundai,725000,100000,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,219.7,1500.0,6
Honda,525000,120000,Petrol,Individual,Manual,Second Owner,17.4,1497.0,117.3,5.0,145.0,4600.0,7
Maruti,204999,85000,Diesel,Individual,Manual,Second Owner,21.1,1248.0,73.9,5.0,113.0,4500.0,11
Skoda,190000,110000,Diesel,Individual,Manual,First Owner,21.0,1199.0,75.0,5.0,180.0,2000.0,10
Hyundai,310000,60000,Diesel,Individual,Manual,Fourth & Above Owner,24.0,1120.0,70.0,5.0,160.0,1500.0,7
Hyundai,380000,90000,Diesel,Individual,Manual,Second Owner,24.0,1120.0,70.0,5.0,160.0,1500.0,6
Maruti,204000,110000,Petrol,Individual,Manual,Third Owner,20.92,998.0,67.1,5.0,90.0,3500.0,10
Hyundai,350000,25000,Petrol,Individual,Manual,First Owner,20.3,998.0,68.05,5.0,94.14,3500.0,4
Volkswagen,350000,100000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,250.0,1500.0,9
Ford,175000,120000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,5.0,160.0,2000.0,10
Volkswagen,340000,90000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,250.0,1500.0,11
Honda,950000,35000,Petrol,Individual,Manual,First Owner,17.4,1497.0,117.6,5.0,145.0,4600.0,5
Honda,894999,35000,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,5.0,145.0,4600.0,5
Tata,350000,101200,Diesel,Individual,Manual,Second Owner,15.3,2956.0,83.83,7.0,250.0,1000.0,8
Tata,100000,90000,Petrol,Individual,Manual,Second Owner,12.8,1396.0,85.0,5.0,117.60000000000001,3500.0,17
Maruti,550000,76000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,190.0,2000.0,6
Tata,100000,60000,Diesel,Individual,Manual,Third Owner,16.1,1405.0,70.0,5.0,132.3,2500.0,18
Mahindra,800000,90000,Diesel,Individual,Manual,First Owner,16.0,2179.0,140.0,7.0,330.0,1600.0,6
Mahindra,525000,80000,Diesel,Individual,Manual,Second Owner,15.96,2523.0,62.1,7.0,195.0,1400.0,9
Tata,500000,179150,Diesel,Individual,Manual,Second Owner,11.57,2179.0,138.1,7.0,320.0,1700.0,14
Maruti,42000,62000,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,4.0,59.0,2500.0,19
Maruti,190000,160000,Petrol,Individual,Manual,Third Owner,17.5,1197.0,85.8,5.0,114.0,4000.0,13
Maruti,694000,35000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,190.0,2000.0,3
Mahindra,861999,120000,Diesel,Individual,Automatic,First Owner,16.0,2179.0,140.0,7.0,330.0,1600.0,6
Honda,650000,50000,Diesel,Individual,Manual,First Owner,25.8,1498.0,98.6,5.0,200.0,1750.0,5
Maruti,310000,70000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,190.0,2000.0,11
Maruti,360000,97000,Diesel,Individual,Manual,First Owner,22.9,1248.0,74.0,5.0,190.0,2000.0,9
Maruti,240000,90000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,190.0,2000.0,11
Mahindra,500000,84487,Diesel,Individual,Manual,Fourth & Above Owner,15.1,2179.0,140.0,7.0,330.0,1600.0,10
Toyota,475000,100000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,7.0,199.92,1400.0,12
Maruti,100000,60000,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,62.0,3000.0,15
Maruti,200000,110000,Petrol,Individual,Manual,Third Owner,15.0,1586.0,104.68,5.0,145.0,4100.0,13
Toyota,430000,264000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,8.0,199.92,1400.0,16
Mahindra,245000,146000,Diesel,Individual,Manual,Fourth & Above Owner,14.0,2498.0,112.0,7.0,260.0,1800.0,12
Maruti,450000,70000,Diesel,Individual,Manual,First Owner,23.4,1248.0,74.0,5.0,190.0,2000.0,8
Maruti,800000,51146,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,5
Maruti,215000,40000,Petrol,Individual,Manual,First Owner,21.1,1197.0,85.8,5.0,114.0,4000.0,11
Maruti,760000,50000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,200.0,1750.0,5
Volkswagen,416000,80000,Diesel,Individual,Manual,First Owner,20.14,1498.0,88.8,5.0,230.0,1500.0,7
Maruti,195000,120000,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,90.0,3500.0,11
Maruti,325000,23000,Petrol,Individual,Manual,First Owner,24.7,796.0,47.3,5.0,69.0,3500.0,5
Maruti,145000,70000,Petrol,Individual,Manual,Second Owner,20.92,998.0,67.1,5.0,90.0,3500.0,12
Maruti,675000,23000,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,190.0,2000.0,4
Maruti,340000,30000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,5.0,90.0,3500.0,6
Tata,340000,50000,Diesel,Individual,Manual,First Owner,19.0,1248.0,90.0,5.0,200.0,1750.0,11
Maruti,260000,40000,Petrol,Individual,Manual,First Owner,16.8,796.0,34.2,5.0,59.0,2500.0,8
Maruti,300000,50000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,5.0,69.0,3500.0,7
Maruti,75000,60000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,4.0,59.0,2500.0,15
Tata,350000,80000,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,5.0,135.4,2500.0,11
Maruti,1000000,15000,Petrol,Individual,Manual,First Owner,19.01,1462.0,103.2,6.0,138.0,4400.0,3
